VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice,Occupation,Address,InjurySeverity,RelationshipToAccused,VictimProfileID,IsRepeatVictim
2327,4664,Upadhriti Boase,48,F,0,Business Owner,"H.No. 51
Sastry Circle, Vijayanagara, Karnataka",None,Stranger,,False
2328,838,Chameli Talwar,32,F,0,Unemployed,"420, Mangat Street, Hassan, Karnataka",None,Stranger,,False
2329,1463,Vamakshi Morar,16,F,0,Student,"H.No. 17
Kanda Street, Bidar, Karnataka",Moderate,Known,,False
2330,3022,Orinder Sangha,51,M,0,Farmer,"869
Sen Road, Shivamogga, Karnataka",None,Stranger,,False
2331,128,Fitan Parmer,79,M,0,Farmer,"53/62
Barman Marg, Bengaluru Urban, Karnataka",None,Known,,False
2332,1305,Vivaan Ghose,62,M,0,Retired,"64/10, Nori Nagar, Ballari, Karnataka",Moderate,Known,,False
2333,1265,Zashil Nazareth,64,M,0,Homemaker,"42
Raman Zila, Dharwad, Karnataka",None,Stranger,,False
2334,4193,Kamya Nagi,22,F,0,Daily Wage Labourer,"H.No. 937, Brahmbhatt Circle, Ballari, Karnataka",Severe,Stranger,,False
2335,2363,Tanay Bedi,22,M,0,Private Employee,"61
Kapadia Road, Haveri, Karnataka",Minor,Known,,False
2336,2363,Zayyan Virk,33,M,0,Private Employee,"H.No. 37
Randhawa Nagar, Haveri, Karnataka",Minor,Stranger,,False
2337,3992,Benjamin Seth,14,M,0,Student,"46
Deep Chowk, Mysuru, Karnataka",Minor,Known,,False
2338,3992,Jackson Raval,17,M,0,Student,"H.No. 41, Pradhan Circle, Mysuru, Karnataka",Minor,Known,,False
2339,3992,Ayushman Dixit,51,M,0,Unemployed,"29
Apte Zila, Mysuru, Karnataka",None,Known,,False
2340,653,Oliver Baria,67,M,0,Retired,"86/043
Sabharwal Path, Vijayapura, Karnataka",Minor,Known,,False
2341,2004,Anay Nazareth,16,M,0,Student,"374, Upadhyay Marg, Kalaburagi, Karnataka",Severe,Stranger,,False
2342,75,Jagvi Bala,13,F,0,Student,"73
Ravel Nagar, Ballari, Karnataka",None,Stranger,,False
2343,2825,Dipta Deshmukh,41,F,0,Homemaker,"26/679, Bumb Road, Dharwad, Karnataka",Severe,Stranger,,False
2344,2825,Upkaar Trivedi,25,M,0,Homemaker,"H.No. 38
Batra Path, Dharwad, Karnataka",Severe,Stranger,,False
2345,1379,Warinder Jha,49,M,0,Unemployed,"428
Thakur, Belagavi, Karnataka",None,Known,,False
2346,842,Jai Kota,26,T,0,Self-Employed,"05
Bains Path, Shivamogga, Karnataka",None,Stranger,VP00053,True
2347,1488,Ekantika Dewan,42,F,0,Farmer,"70/486, Ratti Zila, Ballari, Karnataka",Moderate,Stranger,,False
2348,3043,Alexander Ray,4,M,0,Student,"201
Gaba Marg, Davanagere, Karnataka",None,Stranger,,False
2349,3043,Warjas Handa,12,M,0,Student,"91/98, Swaminathan Street, Davanagere, Karnataka",Minor,Stranger,,False
2350,4827,Ganga Sahota,34,F,1,Domestic Worker,"371
Ahuja Chowk, Chikballapur, Karnataka",None,Stranger,,False
2351,3154,Nikita Lala,46,F,0,Unemployed,"94, Balan Street, Mandya, Karnataka",None,Known,,False
2352,3298,Kamya Chahal,42,F,0,Business Owner,"H.No. 49, Chowdhury Nagar, Bengaluru Urban, Karnataka",None,Stranger,,False
2353,1551,Rachita Sahota,31,F,0,Private Employee,"H.No. 692
Oak Zila, Ballari, Karnataka",None,Stranger,,False
2354,1664,Girish Agate,16,M,0,Student,"H.No. 98
Magar Street, Vijayapura, Karnataka",Minor,Stranger,,False
2355,1664,Liam Korpal,26,M,0,Farmer,"21/781, Sinha Marg, Vijayapura, Karnataka",Moderate,Stranger,,False
2356,1664,Reyansh Puri,34,M,1,Daily Wage Labourer,"31/589
Chauhan Nagar, Vijayapura, Karnataka",Minor,Known,,False
2357,4290,Jonathan Dhar,65,M,0,Retired,"H.No. 03, Batra Chowk, Kalaburagi, Karnataka",Severe,Known,,False
2358,4290,Wazir Bhagat,44,M,0,Auto Driver,"40, Bava Chowk, Kalaburagi, Karnataka",Moderate,Stranger,,False
2359,3358,Alexander Varghese,56,M,0,Unemployed,"17/26, Wadhwa Street, Tumakuru, Karnataka",Minor,Stranger,,False
2360,3223,Triya Ghosh,68,F,0,Homemaker,"H.No. 85
Bahl Nagar, Uttara Kannada, Karnataka",None,Known,,False
2361,1195,Ethan Varty,44,M,0,Student,"27/41
Saini Zila, Koppal, Karnataka",Fatal,Stranger,,False
2362,4370,Udyati Chowdhury,4,F,0,Student,"H.No. 276
Deo Marg, Dakshina Kannada, Karnataka",Moderate,Known,,False
2363,1636,Anamika Wali,62,F,0,Retired,"H.No. 391, Bhandari Chowk, Vijayapura, Karnataka",None,Stranger,,False
2364,1244,Ucchal Hayer,43,F,0,Self-Employed,"H.No. 43
Raj Path, Gadag, Karnataka",None,Stranger,,False
2365,3454,Lajita Natt,51,F,0,Private Employee,"H.No. 120
Dhar Road, Udupi, Karnataka",None,Stranger,,False
2366,4477,Gautami Prakash,17,F,0,Student,"90, Chana, Dharwad, Karnataka",None,Known,,False
2367,4477,Pooja Lalla,60,F,0,Shopkeeper,"753, Goswami Nagar, Mandya, Karnataka",None,Known,VP00012,True
2368,857,Upkaar Ravel,28,M,0,Unemployed,"967, Deo Nagar, Hassan, Karnataka",None,Stranger,,False
2369,3813,Keya Prashad,39,F,0,Private Employee,"405
Kapadia Path, Yadgir, Karnataka",None,Stranger,,False
2370,631,Joshua Thaker,26,M,0,Auto Driver,"87/540, Ratta Ganj, Kolar, Karnataka",None,Stranger,,False
2371,631,Ethan Dani,30,M,0,Shopkeeper,"97/738
Malhotra Path, Kolar, Karnataka",None,Stranger,,False
2372,1567,Tripti Doshi,11,F,0,Student,"360, Rau Marg, Ballari, Karnataka",Severe,Stranger,,False
2373,2875,Samar Mander,31,M,0,Domestic Worker,"594, Sundaram, Uttara Kannada, Karnataka",None,Known,,False
2374,731,Ekansh Bedi,69,M,0,Homemaker,"986
Gandhi Street, Vijayanagara, Karnataka",None,Known,,False
2375,3129,Eesha Apte,84,F,0,Retired,"61
Reddy Chowk, Belagavi, Karnataka",None,Stranger,,False
2376,3105,Ijaya Pai,51,F,0,Retired,"99/29
Kota, Mandya, Karnataka",None,Known,,False
2377,1000,Oeshi Sood,90,F,0,Farmer,"87/77
Grover, Davanagere, Karnataka",Minor,Known,,False
2378,2611,Urishilla Arora,6,F,0,Student,"H.No. 348
Bawa Street, Uttara Kannada, Karnataka",Minor,Known,,False
2379,4780,Krishna Chandran,16,F,0,Student,"983
Chad, Belagavi, Karnataka",None,Known,,False
2380,4345,Dev Rau,31,M,0,Daily Wage Labourer,"H.No. 014, Bawa Road, Chikkamagaluru, Karnataka",Moderate,Known,,False
2381,4345,Ryan Din,51,M,0,Homemaker,"H.No. 30, Bobal Road, Chikkamagaluru, Karnataka",Severe,Known,,False
2382,4345,Mason Dani,50,M,0,Domestic Worker,"897, Doshi Path, Chikkamagaluru, Karnataka",Minor,Stranger,,False
2383,4345,Dominic Bali,18,M,0,Homemaker,"56/422
Apte Road, Chikkamagaluru, Karnataka",Minor,Known,,False
2384,2271,Pratyush Handa,60,M,0,Government Employee,"20/82
Nayar Ganj, Bagalkot, Karnataka",None,Stranger,VP00015,True
2385,3896,Amruta Sundaram,34,F,0,Unemployed,"91
Lal, Belagavi, Karnataka",Minor,Stranger,,False
2386,553,Dev Bandi,32,M,0,Business Owner,"82
Chada Nagar, Hassan, Karnataka",None,Known,,False
2387,553,Qabil Korpal,39,M,0,Private Employee,"96, Chaudhry Marg, Hassan, Karnataka",None,Known,,False
2388,767,Osha Srinivasan,45,F,0,Shopkeeper,"40/434, Kurian Chowk, Haveri, Karnataka",Fatal,Stranger,,False
2389,767,Finn Nadkarni,58,M,0,Retired,"H.No. 379, Ravel Path, Haveri, Karnataka",Moderate,Stranger,,False
2390,767,Abeer Ben,51,M,0,Homemaker,"73
Borah Street, Haveri, Karnataka",Moderate,Stranger,,False
2391,767,Pushti Bhatia,38,F,0,Self-Employed,"19, Bath Street, Haveri, Karnataka",Moderate,Stranger,,False
2392,920,Ojas Bobal,36,M,0,Farmer,"73/37, Gupta Nagar, Gadag, Karnataka",Minor,Known,,False
2393,2030,Hiral Memon,91,F,0,Retired,"H.No. 74
Acharya Circle, Belagavi, Karnataka",None,Known,,False
2394,2375,Xiti Sankar,81,F,0,Farmer,"86, Kar Street, Ballari, Karnataka",Minor,Known,,False
2395,3320,Bachittar Ahluwalia,37,M,0,Student,"51
Bora, Vijayapura, Karnataka",Severe,Stranger,,False
2396,4057,Anay Parikh,37,M,0,Government Employee,"32, Palan Circle, Dakshina Kannada, Karnataka",None,Known,,False
2397,4057,Lipika Pandey,46,F,0,Self-Employed,"409
Pandya Zila, Dakshina Kannada, Karnataka",None,Known,,False
2398,4057,Orinder Pal,27,M,0,Government Employee,"15/744, Ramanathan, Dakshina Kannada, Karnataka",None,Stranger,,False
2399,3261,Kritika Dada,29,F,0,Student,"H.No. 770
Mane Nagar, Ballari, Karnataka",Minor,Known,,False
2400,1073,Krisha Arora,11,F,0,Student,"H.No. 41
Majumdar Circle, Tumakuru, Karnataka",Moderate,Known,,False
2401,505,Kritika Doctor,62,F,0,Homemaker,"H.No. 803, Raja, Gadag, Karnataka",Moderate,Known,,False
2402,775,Gaurika Baral,53,F,0,Unemployed,"58/86, Bail Road, Dharwad, Karnataka",Fatal,Known,,False
2403,2330,Abeer Doshi,41,M,0,Unemployed,"H.No. 29
Chana Path, Dakshina Kannada, Karnataka",None,Stranger,,False
2404,1724,Megha Sarkar,50,F,0,Student,"356, Iyengar Street, Mysuru, Karnataka",Minor,Stranger,,False
2405,1724,Girish Sidhu,18,M,0,Auto Driver,"H.No. 08
Bera Circle, Mysuru, Karnataka",Moderate,Known,,False
2406,1724,Widisha Basak,31,F,0,Retired,"H.No. 920
Chanda Zila, Mysuru, Karnataka",Moderate,Stranger,,False
2407,2734,Indrajit Brar,15,M,0,Student,"266, Char Zila, Uttara Kannada, Karnataka",Minor,Known,,False
2408,948,Manya Nigam,5,F,0,Student,"H.No. 26, Grewal Ganj, Ballari, Karnataka",None,Stranger,,False
2409,948,Daksh Rau,12,M,0,Student,"H.No. 72, Badami Street, Hassan, Karnataka",None,Stranger,,False
2410,2373,Jeevika Singhal,2,F,0,Student,"74, Mallick Path, Bengaluru Urban, Karnataka",None,Stranger,,False
2411,3166,Wakeeta Bhandari,41,F,0,Auto Driver,"31/714, Borah Marg, Chikballapur, Karnataka",Minor,Known,,False
2412,4341,Jairaj Magar,68,M,0,Private Employee,"66
Reddy Street, Bengaluru Urban, Karnataka",None,Stranger,,False
2413,4685,Maya Sunder,45,F,0,Government Employee,"596, Patla Nagar, Shivamogga, Karnataka",None,Known,VP00059,True
2414,1185,Abha Devi,24,F,0,Unemployed,"H.No. 840
Prakash Street, Mandya, Karnataka",None,Known,,False
2415,2651,Udarsh Ahuja,65,M,0,Farmer,"86, Narayanan Nagar, Hassan, Karnataka",None,Stranger,,False
2416,4516,Shravya Khalsa,58,F,0,Government Employee,"63, Anand Marg, Chikballapur, Karnataka",None,Stranger,,False
2417,4516,Anya Dayal,33,F,0,Business Owner,"64/098, Dara, Chikballapur, Karnataka",None,Known,,False
2418,4516,Janaki Bassi,35,F,0,Self-Employed,"030, Patla Street, Chikballapur, Karnataka",None,Stranger,,False
2419,1967,Alka Lala,6,F,1,Student,"375
Sibal, Kodagu, Karnataka",None,Stranger,,False
2420,1967,Kala Choudhury,13,F,0,Student,"00, Walla, Kodagu, Karnataka",Moderate,Known,,False
2421,3288,Anya Deol,70,F,0,Farmer,"H.No. 74
Kurian Path, Bengaluru Urban, Karnataka",Minor,Known,,False
2422,1230,Ekapad Bassi,64,M,0,Retired,"H.No. 89
Mangal Road, Vijayapura, Karnataka",Severe,Stranger,,False
2423,1230,Isaiah Varkey,39,M,0,Homemaker,"H.No. 808, Ramachandran Zila, Vijayapura, Karnataka",Severe,Stranger,,False
2424,2697,Parth Wagle,26,M,0,Retired,"H.No. 45, Ravi Marg, Bidar, Karnataka",None,Known,,False
2425,2697,Geetika Prabhakar,27,F,0,Unemployed,"H.No. 797, Murty Nagar, Bidar, Karnataka",None,Known,,False
2426,2697,Ranveer Arora,51,M,1,Private Employee,"16, Mukherjee Street, Bidar, Karnataka",None,Known,,False
2427,3151,Amruta Sem,29,F,0,Retired,"H.No. 72, Ravi Marg, Ramanagara, Karnataka",None,Stranger,,False
2428,3397,Ekaja Hegde,23,F,0,Business Owner,"H.No. 585
Bobal Nagar, Uttara Kannada, Karnataka",None,Stranger,,False
2429,3397,Ira Agrawal,20,F,0,Private Employee,"31, Taneja Marg, Uttara Kannada, Karnataka",None,Stranger,,False
2430,4134,Nisha Sampath,53,F,0,Private Employee,"H.No. 87, Bhatia, Uttara Kannada, Karnataka",Moderate,Stranger,,False
2431,4134,Dominic Solanki,44,M,0,Domestic Worker,"244
Kadakia Zila, Shivamogga, Karnataka",Severe,Stranger,VP00060,True
2432,4134,Nihal Mohanty,32,M,0,Farmer,"40/64
Kala Path, Uttara Kannada, Karnataka",Severe,Stranger,,False
2433,1584,Odika Sibal,58,F,0,Self-Employed,"H.No. 71, Buch, Haveri, Karnataka",None,Stranger,,False
2434,1584,Teerth Mital,41,M,0,Self-Employed,"36/56
Keer Zila, Haveri, Karnataka",None,Stranger,,False
2435,1678,Neel Talwar,57,M,0,Retired,"87/680
Sidhu Path, Dharwad, Karnataka",None,Stranger,,False
2436,293,Idika Kibe,38,F,0,Government Employee,"18
Konda Road, Dharwad, Karnataka",None,Stranger,,False
2437,2182,Daksha Grewal,31,F,0,Domestic Worker,"H.No. 956, Khurana Chowk, Haveri, Karnataka",Minor,Stranger,,False
2438,2104,Baghyawati Karnik,36,F,0,Unemployed,"297, Deol Ganj, Dakshina Kannada, Karnataka",Moderate,Known,VP00024,True
2439,532,Samaksh Mann,58,M,0,Retired,"H.No. 282
Khatri Path, Haveri, Karnataka",Severe,Stranger,,False
2440,2906,Siya Sharma,70,F,0,Retired,"92/42
Solanki Chowk, Haveri, Karnataka",None,Known,,False
2441,4287,Fariq Kapur,39,M,0,Student,"20/232
Chandra Nagar, Koppal, Karnataka",Minor,Stranger,,False
2442,4287,Aadi Bhattacharyya,56,M,0,Private Employee,"33/28
Memon Road, Koppal, Karnataka",None,Stranger,,False
2443,2913,Hitesh Mishra,51,M,0,Daily Wage Labourer,"19/982
Andra, Chikkamagaluru, Karnataka",None,Stranger,,False
2444,4277,Oni Nagi,48,F,0,Self-Employed,"H.No. 45, Ramachandran Street, Dakshina Kannada, Karnataka",None,Stranger,,False
2445,1047,Timothy Naik,57,M,0,Homemaker,"99/13
Kant Circle, Hassan, Karnataka",None,Stranger,,False
2446,2270,Amruta Aggarwal,25,F,0,Retired,"H.No. 33
Gour Street, Chikballapur, Karnataka",Moderate,Stranger,,False
2447,1002,Faqid Dave,43,M,0,Business Owner,"77
Jani Ganj, Chikballapur, Karnataka",Moderate,Known,,False
2448,1002,Triya Toor,41,F,0,Homemaker,"64, Bala Chowk, Chikballapur, Karnataka",Minor,Stranger,,False
2449,1002,Aarav Johal,29,M,0,Student,"H.No. 360
Munshi Path, Kalaburagi, Karnataka",Moderate,Stranger,,False
2450,1002,Yashasvi Modi,21,F,0,Daily Wage Labourer,"41/074, Deo Nagar, Chikballapur, Karnataka",Minor,Known,,False
2451,3798,Lopa Badami,84,F,0,Retired,"58
Sangha Street, Dakshina Kannada, Karnataka",None,Stranger,,False
2452,785,Shivansh Devi,16,M,0,Student,"06/20
Konda Nagar, Mysuru, Karnataka",None,Stranger,,False
2453,2092,Girish Trivedi,57,M,0,Daily Wage Labourer,"64/614
Sem, Koppal, Karnataka",Minor,Known,,False
2454,3684,Nisha Sunder,68,F,0,Farmer,"H.No. 839, Sundaram, Kolar, Karnataka",Severe,Known,,False
2455,3880,Brinda Kurian,11,F,0,Student,"H.No. 995
Atwal Path, Hassan, Karnataka",Minor,Known,,False
2456,3929,Ekaraj Koshy,55,M,0,Business Owner,"32/66
Kalita Road, Dakshina Kannada, Karnataka",None,Stranger,VP00029,True
2457,656,Ekaja Kapadia,46,F,0,Student,"12
Dugar Zila, Ballari, Karnataka",Moderate,Known,,False
2458,298,Hemang Narayan,6,T,0,Student,"53/40
Bora Nagar, Davanagere, Karnataka",Moderate,Known,,False
2459,1542,Varenya Sarkar,15,F,0,Student,"398, Tank Road, Shivamogga, Karnataka",Moderate,Stranger,,False
2460,3274,Gabriel Edwin,36,M,0,Government Employee,"78
Bhatt Chowk, Ballari, Karnataka",None,Known,,False
2461,3312,Devansh Jayaraman,42,M,0,Farmer,"87/05
Mannan Circle, Haveri, Karnataka",None,Stranger,,False
2462,3312,Sara Vig,48,F,0,Retired,"13, Pingle Road, Belagavi, Karnataka",None,Known,,False
2463,718,Michael Sibal,52,M,0,Daily Wage Labourer,"05
Sangha Circle, Kolar, Karnataka",Severe,Known,,False
2464,2964,Lipika Ram,28,F,0,Farmer,"83/097, Jaggi Street, Bengaluru Urban, Karnataka",None,Stranger,,False
2465,702,Darpan Bedi,54,M,0,Homemaker,"26/16, Deo Marg, Chikballapur, Karnataka",None,Stranger,,False
2466,3881,Chavvi Sahota,36,F,0,Domestic Worker,"H.No. 57
Ray Circle, Chitradurga, Karnataka",Fatal,Known,,False
2467,2526,Oni Tata,34,F,0,Private Employee,"H.No. 55
Pandey Chowk, Chamarajanagar, Karnataka",None,Known,,False
2468,2526,Harini Kumar,34,F,0,Business Owner,"40
Ben Nagar, Chamarajanagar, Karnataka",None,Stranger,,False
2469,3200,Zaitra Sekhon,20,F,0,Retired,"68/24
Parikh Nagar, Bengaluru Urban, Karnataka",None,Known,,False
2470,3666,Triya Raja,55,F,0,Shopkeeper,"H.No. 51
Gill Street, Dakshina Kannada, Karnataka",None,Stranger,,False
2471,3708,Nidhi Lad,21,F,0,Business Owner,"99/74, Dhawan Nagar, Koppal, Karnataka",Minor,Known,,False
2472,2203,Isha Wadhwa,60,F,0,Farmer,"60/83
Singhal Path, Dakshina Kannada, Karnataka",Severe,Known,,False
2473,1642,Bhavika Sethi,37,F,0,Unemployed,"630, Misra, Kodagu, Karnataka",None,Stranger,,False
2474,3341,Faraj Kala,31,M,0,Student,"H.No. 205
Zachariah Nagar, Kolar, Karnataka",Moderate,Stranger,,False
2475,3341,Azaan Mall,57,T,0,Retired,"490, Sant, Kolar, Karnataka",Minor,Known,,False
2476,4629,Wazir Sundaram,45,M,0,Student,"452
Luthra Circle, Ramanagara, Karnataka",None,Known,,False
2477,4629,Henry Patil,37,M,0,Homemaker,"48/04
Basak Path, Ramanagara, Karnataka",Minor,Stranger,,False
2478,212,Harsh Pandya,44,M,0,Farmer,"74/809
Tara Path, Dharwad, Karnataka",None,Stranger,,False
2479,4349,Ladli Bahl,64,F,0,Private Employee,"80/26
Ganguly Nagar, Chamarajanagar, Karnataka",None,Stranger,,False
2480,25,Lopa Din,39,F,0,Domestic Worker,"158, Dey, Dharwad, Karnataka",Moderate,Stranger,,False
2481,3195,Logan Badal,38,M,0,Auto Driver,"420
Char Ganj, Bagalkot, Karnataka",Moderate,Known,,False
2482,3195,Victor Sinha,25,M,0,Student,"67/59
Comar Path, Bagalkot, Karnataka",None,Known,,False
2483,4087,Bhavna Varghese,3,F,0,Student,"48/230
Vig Circle, Haveri, Karnataka",Minor,Stranger,,False
2484,3491,Odika Venkatesh,22,F,0,Auto Driver,"84/196
Konda Street, Koppal, Karnataka",Fatal,Known,,False
2485,3491,Frado Sanghvi,22,M,0,Homemaker,"58/694, Sharaf Street, Kalaburagi, Karnataka",Fatal,Stranger,,False
2486,4687,Wridesh Master,44,M,0,Self-Employed,"H.No. 730, Rau Marg, Hassan, Karnataka",None,Stranger,,False
2487,729,Jalsa Chadha,17,F,0,Student,"H.No. 817
Tella Circle, Udupi, Karnataka",None,Known,,False
2488,729,Nandini Din,11,F,0,Student,"H.No. 59
Sachdeva Road, Udupi, Karnataka",None,Known,,False
2489,971,Shivansh Dua,27,M,0,Student,"723, Dani Chowk, Chitradurga, Karnataka",None,Stranger,,False
2490,2226,Zayan Bala,38,M,0,Student,"379, Banik Nagar, Raichur, Karnataka",Fatal,Stranger,,False
2491,4910,Nakul Mahajan,18,M,0,Private Employee,"H.No. 847
Naidu Chowk, Bengaluru Rural, Karnataka",None,Stranger,,False
2492,2072,Balendra Saxena,63,M,0,Retired,"55
Vohra Ganj, Koppal, Karnataka",None,Stranger,,False
2493,2072,Raagini Kadakia,23,F,0,Homemaker,"89/07, Shere Ganj, Hassan, Karnataka",None,Known,VP00020,True
2494,2072,Patrick Bhattacharyya,25,M,0,Business Owner,"90
Mittal Circle, Koppal, Karnataka",None,Known,,False
2495,4144,Yashodhara Ramakrishnan,5,F,0,Student,"83, Lall Circle, Chitradurga, Karnataka",Minor,Known,,False
2496,1500,Tripti Jha,45,F,0,Self-Employed,"076, Dora Zila, Belagavi, Karnataka",Moderate,Known,,False
2497,111,Ryan Chopra,50,M,0,Domestic Worker,"H.No. 905, Chaudhry Zila, Ballari, Karnataka",Moderate,Stranger,,False
2498,59,Rishi Chaudhari,46,M,0,Business Owner,"H.No. 706, Bansal Marg, Bagalkot, Karnataka",Minor,Known,,False
2499,4576,Arjun Sha,37,M,0,Retired,"729, Dhawan Circle, Belagavi, Karnataka",Moderate,Stranger,,False
2500,4576,Kala Kapur,16,F,0,Student,"86/497
Kibe Nagar, Belagavi, Karnataka",Moderate,Known,,False
2501,4736,Anthony Salvi,81,M,0,Retired,"H.No. 78
Sachdev, Kalaburagi, Karnataka",Minor,Known,,False
2502,529,Girish Nigam,26,M,0,Private Employee,"70/773
Garde Zila, Davanagere, Karnataka",Minor,Stranger,,False
2503,152,Chandresh Naidu,64,M,0,Homemaker,"H.No. 05
Bali Chowk, Gadag, Karnataka",None,Stranger,,False
2504,2804,Devansh Chander,32,M,0,Self-Employed,"93/84
Lall Road, Belagavi, Karnataka",None,Stranger,,False
2505,2831,Nimrat Pillai,39,F,0,Retired,"H.No. 141, Subramanian Road, Dharwad, Karnataka",Moderate,Stranger,,False
2506,2831,Charan Dua,13,M,0,Student,"50/368, Comar Chowk, Dharwad, Karnataka",Severe,Stranger,,False
2507,3985,Shravya Walla,58,F,0,Homemaker,"09/779, Yogi Chowk, Bengaluru Rural, Karnataka",None,Stranger,,False
2508,4930,Ekavir Kata,54,M,0,Self-Employed,"45/684
Sabharwal Road, Chamarajanagar, Karnataka",None,Stranger,,False
2509,4446,Manan Bakshi,14,M,0,Student,"64, Bhatti Nagar, Mysuru, Karnataka",Minor,Known,,False
2510,670,Ikbal Desai,39,M,0,Auto Driver,"37
Joshi Circle, Hassan, Karnataka",None,Known,,False
2511,3565,Raagini Tara,33,F,0,Homemaker,"29
Sarna Street, Dakshina Kannada, Karnataka",Fatal,Known,,False
2512,4385,Damini Upadhyay,6,F,0,Student,"30/29
Narula Zila, Chikballapur, Karnataka",None,Stranger,,False
2513,1249,Max Gade,68,M,0,Retired,"241, Pradhan Marg, Haveri, Karnataka",None,Known,,False
2514,4567,Prisha Kumar,13,F,0,Student,"66/07, Mital Ganj, Kodagu, Karnataka",None,Stranger,,False
2515,4567,Sanaya Sinha,1,F,0,Student,"21
Parikh Path, Kodagu, Karnataka",None,Stranger,,False
2516,3887,Chakrika Sur,27,F,0,Student,"91/617
Nayar Nagar, Kolar, Karnataka",Severe,Known,,False
2517,3887,Gaurika Gandhi,43,F,0,Farmer,"16/98, Mangat Zila, Kolar, Karnataka",Severe,Stranger,,False
2518,1253,Jhalak Mital,17,F,0,Student,"76/094
Jani Circle, Bidar, Karnataka",Moderate,Known,,False
2519,3485,Umang Mani,16,M,0,Student,"29/286, Khurana Road, Kolar, Karnataka",None,Stranger,,False
2520,2381,Akshay Doshi,23,M,0,Student,"50/996
Dada Street, Ballari, Karnataka",None,Stranger,,False
2521,3524,Sarthak Purohit,57,M,0,Homemaker,"19
Sagar Marg, Uttara Kannada, Karnataka",Minor,Stranger,,False
2522,4562,Teerth Brahmbhatt,49,M,0,Farmer,"563, Ghosh Road, Belagavi, Karnataka",None,Stranger,,False
2523,2349,Ekalinga Dave,90,M,0,Homemaker,"34/998, Bora Nagar, Vijayapura, Karnataka",None,Stranger,,False
2524,2349,Urvashi Sampath,81,F,0,Farmer,"75, Babu, Vijayapura, Karnataka",None,Stranger,,False
2525,689,Vritti Sethi,51,F,0,Unemployed,"H.No. 24, Raval Road, Kalaburagi, Karnataka",None,Known,,False
2526,1260,Mahika Memon,38,F,0,Government Employee,"23/35, Shankar Zila, Dharwad, Karnataka",Minor,Stranger,,False
2527,779,Siya Patel,39,F,0,Private Employee,"H.No. 26
Choudhary Nagar, Tumakuru, Karnataka",None,Stranger,,False
2528,3156,Jatin Suri,23,M,0,Business Owner,"31, Parikh, Hassan, Karnataka",None,Stranger,,False
2529,1389,Oliver Parekh,57,M,0,Business Owner,"27/764, Misra Zila, Udupi, Karnataka",Moderate,Stranger,,False
2530,1389,Pratyush Handa,60,M,0,Government Employee,"H.No. 385, Gola Nagar, Bagalkot, Karnataka",Severe,Known,VP00015,True
2531,3157,Onveer Bhatt,38,M,0,Shopkeeper,"H.No. 44, Rastogi Circle, Haveri, Karnataka",Moderate,Stranger,,False
2532,1622,Ekavir Gole,32,M,0,Unemployed,"04/73, Bhatti Ganj, Chikballapur, Karnataka",None,Known,,False
