AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,Occupation,Address,CriminalProfileID,GangID,IsRepeatOffender
3136,731,Wazir Choudhary,29,M,A1,Construction Worker,"43
Bassi Circle, Vijayanagara, Karnataka",,,False
3137,3129,Jagdish Maharaj,55,M,A1,Self-Employed,"90/34, Bahl Circle, Belagavi, Karnataka",CP00156,,True
3138,3129,Dev Memon,61,M,A2,Contractor,"60/00
Mangat, Belagavi, Karnataka",,,False
3139,3129,Bachittar Saini,45,M,A3,Farmer,"37
Datta Marg, Belagavi, Karnataka",,,False
3140,3129,Kiaan Dutta,45,M,A4,Security Guard,"662
Pau Street, Kolar, Karnataka",CP00115,,True
3141,3105,Faraj Bali,55,M,A1,Government Employee,"93, Chad Nagar, Mandya, Karnataka",,,False
3142,1000,Ayushman Chaudhry,62,M,A1,Farmer,"731
Sharma Zila, Davanagere, Karnataka",,,False
3143,4739,Gavin Randhawa,67,M,A1,Government Employee,"H.No. 475
Arya Marg, Chikballapur, Karnataka",,,False
3144,2611,Bachittar Vig,31,M,A1,Auto Driver,"933
Wable Path, Uttara Kannada, Karnataka",,,False
3145,4780,Udarsh Mohan,55,M,A1,Self-Employed,"983, Sahni Path, Belagavi, Karnataka",,,False
3146,363,Wridesh Sood,21,M,A1,Farmer,"H.No. 39, Ganguly Nagar, Haveri, Karnataka",,,False
3147,363,Raagini Gade,26,T,A2,Shopkeeper,"36
Anne Path, Haveri, Karnataka",,,False
3148,93,Balendra Bhargava,72,M,A1,Delivery Agent,"32/990, Barad, Uttara Kannada, Karnataka",CP00056,,True
3149,4345,Tarak Mital,27,M,A1,Daily Wage Labourer,"14
Dhingra Road, Chikkamagaluru, Karnataka",,,False
3150,4345,Zayan Suresh,35,M,A2,Mechanic,"55/404, Kothari Street, Chikkamagaluru, Karnataka",,,False
3151,2271,Sai Tailor,65,M,A1,Farmer,"06/754, Kar, Davanagere, Karnataka",,,False
3152,553,Michael Kashyap,65,M,A1,Unemployed,"04/53
Goswami, Hassan, Karnataka",,,False
3153,553,Gagan Varghese,58,M,A2,Construction Worker,"35/73
Vaidya Ganj, Hassan, Karnataka",,,False
3154,553,Janya Koshy,35,F,A3,Private Employee,"34, Kothari Path, Hassan, Karnataka",,,False
3155,553,Aryan Golla,26,M,A4,Private Employee,"41, Dua Street, Hassan, Karnataka",,,False
3156,767,Wazir Kulkarni,24,M,A1,Student,"98/537, Bhakta Street, Haveri, Karnataka",,,False
3157,920,Ishwar Palan,50,M,A1,Auto Driver,"H.No. 16, Dass Nagar, Gadag, Karnataka",,,False
3158,2030,Dominic Narain,63,M,A1,Student,"H.No. 715, Nair Path, Belagavi, Karnataka",,,False
3159,2030,Avni Loke,46,F,A2,Unskilled Worker,"H.No. 22, Om Road, Belagavi, Karnataka",,,False
3160,2030,Naksh Sarin,67,M,A3,Vendor,"H.No. 11
Dugar, Tumakuru, Karnataka",CP00126,,True
3161,2375,Quincy Chahal,22,M,A1,Unemployed,"H.No. 38, Sunder Nagar, Ballari, Karnataka",,,False
3162,4542,Isaac Bajwa,40,M,A1,Daily Wage Labourer,"13/50, Kapoor Path, Mandya, Karnataka",CP00119,GNG0004,True
3163,4542,Joshua Biswas,28,M,A2,Construction Worker,"H.No. 575
Taneja Path, Mandya, Karnataka",,,False
3164,4542,Rohan Sankaran,68,M,A3,Unemployed,"824, Korpal Marg, Mandya, Karnataka",,,False
3165,4542,Tanveer Dara,65,M,A4,Mechanic,"185
Khanna Marg, Mandya, Karnataka",,,False
3166,4542,Dominic Andra,42,M,A5,Vendor,"61, Barman Path, Mandya, Karnataka",,,False
3167,4057,Faraj Bhakta,21,M,A1,Contractor,"86/85
Sehgal Marg, Dakshina Kannada, Karnataka",,,False
3168,4057,Luke Sampath,18,M,A2,Contractor,"H.No. 433
Bajwa Marg, Raichur, Karnataka",CP00077,,True
3169,1645,Anirudh Chopra,66,M,A1,Daily Wage Labourer,"H.No. 461, Kalita Nagar, Shivamogga, Karnataka",,,False
3170,3261,Xavier Varghese,41,M,A1,Contractor,"93/04, Contractor Marg, Ballari, Karnataka",,,False
3171,3261,Karan Edwin,62,M,A2,Mechanic,"881
Trivedi Marg, Bagalkot, Karnataka",CP00104,GNG0008,True
3172,1073,Patrick Chakrabarti,30,M,A1,Delivery Agent,"90
Banik Path, Tumakuru, Karnataka",,,False
3173,505,Oliver Ratta,18,M,A1,Delivery Agent,"72, Banerjee Circle, Gadag, Karnataka",,,False
3174,775,Wriddhish Dugal,28,M,A1,Vendor,"081
Sem Road, Dharwad, Karnataka",,,False
3175,1724,Gopal Shanker,31,M,A1,Security Guard,"H.No. 64, Shukla Nagar, Mysuru, Karnataka",,,False
3176,884,Akshay Walla,61,M,A1,Private Employee,"H.No. 697, Prabhu Circle, Bengaluru Urban, Karnataka",,,False
3177,884,Joshua Pal,50,M,A2,Daily Wage Labourer,"83/67
Lad Zila, Bengaluru Urban, Karnataka",,,False
3178,884,Wridesh Lall,49,M,A3,Farmer,"68, Sahni Circle, Bengaluru Urban, Karnataka",,,False
3179,300,Darpan Kota,45,M,A1,Vendor,"H.No. 18
Swamy Path, Belagavi, Karnataka",CP00053,GNG0009,True
3180,300,Brijesh Sandal,30,M,A2,Government Employee,"H.No. 60
Pau Path, Mysuru, Karnataka",,,False
3181,300,Hemang Mitter,26,M,A3,Delivery Agent,"H.No. 807, Din Ganj, Mysuru, Karnataka",,,False
3182,1669,Amol Desai,30,M,A1,Daily Wage Labourer,"56/53
Singh Ganj, Mandya, Karnataka",,,False
3183,1669,Wridesh Khurana,33,M,A2,Auto Driver,"31/678, Chokshi Chowk, Mandya, Karnataka",,,False
3184,1669,Isaac Bajwa,40,M,A3,Self-Employed,"15, Srivastava Road, Mandya, Karnataka",CP00119,GNG0004,True
3185,1669,Abeer Chauhan,41,M,A4,Mechanic,"H.No. 02, Mannan Path, Mandya, Karnataka",,,False
3186,2734,Oeshi Bajwa,54,F,A1,Mechanic,"H.No. 49, Tripathi Nagar, Uttara Kannada, Karnataka",,,False
3187,1524,Hemang Tandon,35,M,A1,Government Employee,"73/887
Mukherjee Street, Chitradurga, Karnataka",,,False
3188,1524,Chasmum Ramanathan,41,F,A2,Student,"H.No. 343, Kannan Circle, Chitradurga, Karnataka",,,False
3189,948,Akshay Balan,42,M,A1,Vendor,"H.No. 35, Mohanty Street, Ballari, Karnataka",,,False
3190,2373,Aditya Swamy,23,M,A1,Shopkeeper,"H.No. 799
Murthy Marg, Bengaluru Urban, Karnataka",,,False
3191,3166,Triveni Ram,54,F,A1,Government Employee,"97/35, Vig Zila, Chikballapur, Karnataka",,,False
3192,4341,Farhan Dhillon,43,M,A1,Private Employee,"756
Agrawal Nagar, Bengaluru Urban, Karnataka",,,False
3193,4341,Devansh Krish,41,M,A2,Vendor,"340, Raja Path, Bengaluru Urban, Karnataka",,,False
3194,4341,Luke Sampath,18,M,A3,Unskilled Worker,"12
Brar Path, Raichur, Karnataka",CP00077,,True
3195,4685,Yochana Bassi,26,F,A1,Student,"H.No. 828
Nayar Nagar, Davanagere, Karnataka",,,False
3196,4685,Samuel Rau,63,M,A2,Farmer,"H.No. 812
Datta Ganj, Davanagere, Karnataka",,,False
3197,1185,Manan Majumdar,60,M,A1,Mechanic,"90/986
Saha Ganj, Mandya, Karnataka",,,False
3198,2651,Nihal Dey,44,M,A1,Farmer,"95
Manda Circle, Hassan, Karnataka",,,False
3199,4799,Max Dugal,21,M,A1,Unskilled Worker,"248, Krishnamurthy Street, Bengaluru Urban, Karnataka",,,False
3200,4516,Girish Bobal,61,M,A1,Unemployed,"37, Mital Zila, Chikballapur, Karnataka",,,False
3201,3288,Ansh Kara,28,M,A1,Private Employee,"H.No. 802, Rai Marg, Davanagere, Karnataka",,,False
3202,3288,Lekha Dara,23,F,A2,Contractor,"96/061, Lalla Nagar, Davanagere, Karnataka",,,False
3203,1230,Chakradhar Thaker,38,M,A1,Shopkeeper,"H.No. 992, Radhakrishnan Path, Vijayapura, Karnataka",,,False
3204,2697,Max Sunder,50,M,A1,Unskilled Worker,"83/41
Kannan Nagar, Bidar, Karnataka",,,False
3205,2697,Balveer Mand,61,M,A2,Self-Employed,"181, Chawla Zila, Bidar, Karnataka",,,False
3206,3397,Ranbir Brar,14,M,A1,Student,"H.No. 513
Murty Street, Dakshina Kannada, Karnataka",CP00014,,True
3207,3397,Tristan Agate,65,M,A2,Private Employee,"H.No. 70
Patel Circle, Uttara Kannada, Karnataka",,,False
3208,4223,Aadi Maharaj,43,M,A1,Government Employee,"71, Thakur Road, Mandya, Karnataka",,,False
3209,4134,Warjas Ray,15,M,A1,Student,"31/03
Lala Zila, Kodagu, Karnataka",CP00061,,True
3210,1584,Robert Magar,70,M,A1,Private Employee,"22
Narang Chowk, Haveri, Karnataka",,,False
3211,2897,Darpan Kota,45,M,A1,Daily Wage Labourer,"40/74
Kapadia Nagar, Belagavi, Karnataka",CP00053,GNG0009,True
3212,2897,Umang Lanka,27,M,A2,Self-Employed,"99/87
Karpe Nagar, Kalaburagi, Karnataka",,,False
3213,2897,Chatresh Karnik,29,M,A3,Private Employee,"94/126
Bobal Road, Kalaburagi, Karnataka",,,False
3214,329,Reyansh Badal,45,M,A1,Unemployed,"675, Bhattacharyya Ganj, Dakshina Kannada, Karnataka",,,False
3215,293,Owen Suresh,67,M,A1,Construction Worker,"101
Walla Nagar, Dharwad, Karnataka",,,False
3216,2182,Ojas Merchant,28,M,A1,Daily Wage Labourer,"H.No. 253
Barad Marg, Haveri, Karnataka",,,False
3217,2104,Maanas Bail,27,M,A1,Vendor,"H.No. 74, Ratta Circle, Bengaluru Rural, Karnataka",,,False
3218,2906,Mason Radhakrishnan,49,M,A1,Student,"48/17
Koshy Nagar, Haveri, Karnataka",,,False
3219,4287,Chatresh Bakshi,60,M,A1,Construction Worker,"70, Saxena Zila, Koppal, Karnataka",,,False
3220,4287,Janya Srivastava,27,F,A2,Shopkeeper,"49/33
Sawhney Nagar, Koppal, Karnataka",,,False
3221,4277,Christopher Borah,56,M,A1,Shopkeeper,"H.No. 960
Mall Nagar, Dakshina Kannada, Karnataka",,,False
3222,4277,Frederick Chander,41,M,A2,Self-Employed,"H.No. 41
Natt Path, Dakshina Kannada, Karnataka",,,False
3223,1047,Udarsh Mammen,26,M,A1,Student,"384, Ray, Hassan, Karnataka",,,False
3224,1047,Rachit Edwin,23,M,A2,Contractor,"17/03, Parsa Ganj, Hassan, Karnataka",,,False
3225,629,Ranbir Brar,14,M,A1,Student,"H.No. 049, Gole, Dakshina Kannada, Karnataka",CP00014,,True
3226,2270,Saksham Pall,25,M,A1,Shopkeeper,"61/977, Chawla Ganj, Chikballapur, Karnataka",,,False
3227,1002,Ranbir Brar,14,M,A1,Student,"946
Mahajan Street, Dakshina Kannada, Karnataka",CP00014,,True
3228,2301,Faqid Hayre,29,M,A1,Auto Driver,"65/39
Srinivas Street, Tumakuru, Karnataka",,,False
3229,2301,Vasana Chanda,49,F,A2,Security Guard,"13/493
Subramaniam Zila, Tumakuru, Karnataka",,,False
3230,2301,Urvi Bandi,66,F,A3,Mechanic,"H.No. 558
Sridhar Zila, Tumakuru, Karnataka",,,False
3231,2301,Nathaniel Shere,34,M,A4,Vendor,"H.No. 162, Bakshi Path, Tumakuru, Karnataka",,,False
3232,785,Girindra Prabhakar,31,M,A1,Construction Worker,"46
Warrior Ganj, Mysuru, Karnataka",,,False
3233,2092,Warjas Ray,15,M,A1,Student,"H.No. 145
Sunder Path, Kodagu, Karnataka",CP00061,,True
3234,2092,Jack Khanna,27,M,A2,Contractor,"27/186
Dora Marg, Koppal, Karnataka",,,False
3235,2092,Naveen Date,60,M,A3,Private Employee,"H.No. 09, Ramachandran Street, Koppal, Karnataka",,,False
3236,2092,Aarush Bava,60,M,A4,Shopkeeper,"H.No. 015, Borah Marg, Koppal, Karnataka",,,False
3237,3880,Balendra Sharaf,57,M,A1,Government Employee,"44/98, Dewan Zila, Hassan, Karnataka",,,False
3238,3929,Jack Agarwal,68,M,A1,Self-Employed,"88/238, Prashad Road, Belagavi, Karnataka",,,False
3239,3929,Samaksh Sridhar,33,M,A2,Auto Driver,"310, Lala Road, Belagavi, Karnataka",,,False
3240,656,Naksh Sarin,67,M,A1,Self-Employed,"73, Patil Marg, Tumakuru, Karnataka",CP00126,,True
3241,298,Luke Sampath,18,M,A1,Delivery Agent,"61/922
Wali Zila, Raichur, Karnataka",CP00077,,True
3242,298,Ekaraj Bail,59,M,A2,Government Employee,"186
Dara Road, Davanagere, Karnataka",,,False
3243,1542,Rehaan Bhatnagar,60,M,A1,Daily Wage Labourer,"H.No. 236, Dada Road, Shivamogga, Karnataka",,,False
3244,3274,Jagdish Sampath,64,M,A1,Self-Employed,"H.No. 99, Sachdev Zila, Tumakuru, Karnataka",,,False
3245,1176,Teerth Mahal,48,M,A1,Daily Wage Labourer,"239, Kari Zila, Davanagere, Karnataka",,,False
3246,3312,Warjas Ray,15,M,A1,Student,"H.No. 28, Ratti Street, Kodagu, Karnataka",CP00061,,True
3247,718,Charan Gill,22,M,A1,Auto Driver,"37/94
Nagi, Kolar, Karnataka",,,False
3248,2964,Girik Munshi,42,M,A1,Construction Worker,"64/44, Mallick Circle, Bengaluru Urban, Karnataka",,,False
3249,2964,Tanish Saran,46,M,A2,Self-Employed,"H.No. 143, Batra Ganj, Bengaluru Urban, Karnataka",,,False
3250,2964,Ranbir Brar,14,M,A3,Student,"H.No. 09
Bakshi Circle, Dakshina Kannada, Karnataka",CP00014,,True
3251,702,Luke Saampath,18,M,A1,Security Guard,"77/15
Pall Path, Raichur, Karnataka",CP00077,,True
3252,3881,Naksh Sarin,67,M,A1,Auto Driver,"62/787, Ben, Tumakuru, Karnataka",CP00126,,True
3253,3881,Pranav Chaudhari,22,M,A2,Construction Worker,"H.No. 463, Ganguly Chowk, Chitradurga, Karnataka",,,False
3254,2526,Samuel Gokhale,52,M,A1,Unskilled Worker,"03
Gupta Street, Chamarajanagar, Karnataka",,,False
3255,2526,Manthan Bora,54,M,A2,Self-Employed,"955, Suri, Chamarajanagar, Karnataka",,,False
3256,1289,Ishaan Shah,23,M,A1,Shopkeeper,"57/95, Bir Path, Mandya, Karnataka",,,False
3257,1869,Naksh Sarin,67,M,A1,Self-Employed,"H.No. 74, Borah Zila, Tumakuru, Karnataka",CP00126,,True
3258,1869,Wriddhish Kalita,44,M,A2,Contractor,"03
Sandal Circle, Mysuru, Karnataka",,,False
3259,3666,Peter Ramaswamy,62,M,A1,Delivery Agent,"11
Patla Street, Dakshina Kannada, Karnataka",,,False
3260,3666,Faris Jha,56,M,A2,Auto Driver,"H.No. 080, Rao Path, Dakshina Kannada, Karnataka",,,False
3261,3708,Amol Trivedi,50,M,A1,Government Employee,"24/82, Shukla Circle, Koppal, Karnataka",,,False
3262,2203,Warjas Ray,15,M,A1,Student,"107, Vohra Circle, Kodagu, Karnataka",CP00061,,True
3263,2095,Benjamin Garg,35,M,A1,Delivery Agent,"654
Palla Circle, Bengaluru Urban, Karnataka",,,False
3264,1628,George Agate,63,M,A1,Daily Wage Labourer,"019
Bajaj Chowk, Ramanagara, Karnataka",,,False
3265,3906,Ekapad Singhal,60,M,A1,Security Guard,"16/279
Kadakia Marg, Raichur, Karnataka",,,False
3266,3341,Nihal Bhatti,37,M,A1,Auto Driver,"55/51, Badami Nagar, Kolar, Karnataka",,,False
3267,473,Banjeet Bali,20,M,A1,Mechanic,"48/42, Sanghvi Street, Kodagu, Karnataka",,,False
3268,4629,Hemang Batta,62,M,A1,Student,"607, Dayal Street, Ramanagara, Karnataka",,,False
3269,212,Oeshi Barad,54,F,A1,Security Guard,"83/034, Maharaj Street, Dharwad, Karnataka",,,False
3270,4349,Vedant Narayanan,42,M,A1,Student,"16/92, Balan Circle, Ramanagara, Karnataka",,,False
3271,4349,Naksh Sarin,67,M,A2,Daily Wage Labourer,"63, Sami Zila, Tumakuru, Karnataka",CP00126,,True
3272,4349,Reyansh Sinha,55,M,A3,Unskilled Worker,"H.No. 330
Prakash Road, Ramanagara, Karnataka",,,False
3273,4349,Jonathan Bhatt,29,M,A4,Contractor,"16, Lalla Marg, Ramanagara, Karnataka",,,False
3274,25,Warjas Ray,15,M,A1,Student,"H.No. 084
Narula Road, Kodagu, Karnataka",CP00061,,True
3275,3326,Naksh Sarin,67,M,A1,Government Employee,"H.No. 517, Mistry Marg, Tumakuru, Karnataka",CP00126,,True
3276,1451,Samuel Garde,33,M,A1,Delivery Agent,"24/11, Ahuja Path, Uttara Kannada, Karnataka",,,False
3277,3195,Aditya Reddy,32,M,A1,Delivery Agent,"H.No. 315
Narula Street, Bagalkot, Karnataka",,,False
3278,3195,Fariq Konda,68,M,A2,Auto Driver,"805, Hans Circle, Bagalkot, Karnataka",,,False
3279,2025,Hitesh Tata,32,M,A1,Student,"74/354
Mohan Nagar, Belagavi, Karnataka",CP00027,,True
3280,4087,Samaksh Ghosh,35,M,A1,Security Guard,"39/501
D’Alia Zila, Haveri, Karnataka",,,False
3281,4087,Fariq Nair,51,M,A2,Shopkeeper,"62/77
Yohannan Circle, Haveri, Karnataka",,,False
3282,4087,Sai Baria,21,M,A3,Government Employee,"H.No. 748, Bahl, Haveri, Karnataka",,,False
3283,3491,Advaith Kumar,31,M,A1,Mechanic,"80/97
Sankaran Zila, Kalaburagi, Karnataka",,,False
3284,971,Mohammed Deep,37,M,A1,Contractor,"35/54, Golla Path, Chitradurga, Karnataka",,,False
3285,971,Nicholas Pandit,58,M,A2,Security Guard,"57
Chakrabarti Chowk, Chitradurga, Karnataka",,,False
3286,971,Warjas Ray,15,M,A3,Student,"37/983, Mody Nagar, Kodagu, Karnataka",CP00061,,True
3287,971,Chakradhar Keer,16,M,A4,Private Employee,"62
Krishna Chowk, Chitradurga, Karnataka",CP00141,,True
3288,971,Charles Chahal,26,M,A5,Daily Wage Labourer,"H.No. 895
Shetty Circle, Chitradurga, Karnataka",,,False
3289,2226,Chatura Pall,37,M,A1,Vendor,"133, Vig Marg, Raichur, Karnataka",,,False
3290,4910,Azaan Amble,70,M,A1,Unemployed,"H.No. 76, De Zila, Bengaluru Rural, Karnataka",,,False
3291,4368,Warjas Ray,15,M,A1,Student,"H.No. 746, Dada Zila, Kodagu, Karnataka",CP00061,,True
3292,4646,Wriddhish Date,63,M,A1,Vendor,"H.No. 560
Kakar Ganj, Kolar, Karnataka",,,False
3293,4144,Patrick Dhingra,18,M,A1,Security Guard,"89/868
Kuruvilla Zila, Chitradurga, Karnataka",,,False
3294,2018,Vivaan Randhawa,22,M,A1,Mechanic,"H.No. 900, Khalsa Chowk, Mandya, Karnataka",,,False
3295,4909,Lucky Mishra,43,M,A1,Vendor,"H.No. 74
Malhotra Road, Yadgir, Karnataka",,,False
3296,1500,Anthony Seth,21,M,A1,Construction Worker,"26/26
Mane Path, Belagavi, Karnataka",,,False
3297,111,Manthan Seth,60,M,A1,Private Employee,"16/04
Om Ganj, Ballari, Karnataka",,,False
3298,59,Nitesh Bhagat,31,M,A1,Farmer,"96/58
Seshadri Path, Bagalkot, Karnataka",,,False
3299,4736,Yuvraj Narayan,62,M,A1,Vendor,"81/678
Kamdar Road, Kalaburagi, Karnataka",,,False
3300,529,Warjas Ray,15,M,A1,Student,"07/307
Shukla Zila, Kodagu, Karnataka",CP00061,,True
3301,156,Rishi Chandra,21,M,A1,Private Employee,"H.No. 00, Trivedi Chowk, Davanagere, Karnataka",,,False
3302,152,Rishi Dugar,36,M,A1,Auto Driver,"385, Arya Road, Gadag, Karnataka",,,False
3303,152,Girindra Rege,30,M,A2,Daily Wage Labourer,"850
Kapur Street, Gadag, Karnataka",,,False
3304,4989,Ekapad Ramaswamy,41,M,A1,Daily Wage Labourer,"273
Narayanan Path, Kolar, Karnataka",,,False
3305,4989,Lucky Seshadri,70,M,A2,Mechanic,"H.No. 90, Dey Ganj, Kolar, Karnataka",,,False
3306,2804,Jason Loyal,66,M,A1,Shopkeeper,"14
Narayan Marg, Belagavi, Karnataka",,,False
3307,2831,Jairaj Parikh,32,M,A1,Unemployed,"H.No. 57
Dixit Nagar, Dharwad, Karnataka",,,False
3308,1898,Anmol Roy,22,M,A1,Farmer,"41, Sahota Ganj, Hassan, Karnataka",,,False
3309,1898,Kevin Patel,45,M,A2,Unskilled Worker,"61
Chokshi Street, Hassan, Karnataka",,,False
3310,1898,Chakradhar Divan,70,M,A3,Unemployed,"06/507
Chauhan Marg, Hassan, Karnataka",,,False
3311,1898,Frado Doctor,45,M,A4,Private Employee,"05/644, Pandit Marg, Hassan, Karnataka",,,False
3312,1898,Aarnav Kunda,57,M,A5,Contractor,"H.No. 55
Natarajan, Hassan, Karnataka",,,False
3313,4930,Dev Reddy,35,M,A1,Contractor,"56/077, Yohannan Chowk, Uttara Kannada, Karnataka",,,False
3314,4446,Janaki Kata,65,F,A1,Mechanic,"63, Bhatia, Mysuru, Karnataka",,,False
3315,670,Samesh Banik,68,M,A1,Private Employee,"23/69, Dhar Marg, Hassan, Karnataka",,,False
3316,3958,Abhiram Gour,69,M,A1,Unemployed,"097, Nazareth Path, Udupi, Karnataka",,,False
3317,1249,Sai Chawla,64,M,A1,Security Guard,"06/70
Oak Zila, Haveri, Karnataka",,,False
3318,1249,Harini Barad,34,F,A2,Unskilled Worker,"934, Bali Road, Haveri, Karnataka",,,False
3319,1249,Tejas Soni,24,M,A3,Self-Employed,"H.No. 621, Hari Circle, Haveri, Karnataka",,,False
3320,1249,Jack Bora,62,M,A4,Self-Employed,"69/21, Nazareth Nagar, Haveri, Karnataka",,,False
3321,4567,Liam Shere,28,M,A1,Daily Wage Labourer,"H.No. 712, Sahni Street, Kodagu, Karnataka",CP00069,,True
3322,3887,Ayaan Dass,68,M,A1,Self-Employed,"37/74, Setty Street, Kolar, Karnataka",,,False
3323,3887,Nakul Mangal,39,M,A2,Auto Driver,"88
Ganesan Chowk, Kolar, Karnataka",,,False
3324,3943,Azaan Ratta,39,M,A1,Vendor,"280, Ganesh Zila, Belagavi, Karnataka",,,False
3325,3485,Avni Manne,64,F,A1,Private Employee,"65
Naik Circle, Kolar, Karnataka",,,False
3326,2381,Krishna Swaminathan,67,M,A1,Auto Driver,"H.No. 960
Lanka Marg, Ballari, Karnataka",,,False
3327,3524,Hredhaan Rattan,14,M,A1,Student,"452
Shenoy Path, Uttara Kannada, Karnataka",CP00074,,True
3328,4562,Upkaar Shroff,62,M,A1,Security Guard,"78
Lal Circle, Belagavi, Karnataka",,,False
3329,2349,William Thakkar,29,M,A1,Daily Wage Labourer,"09, Saha Road, Vijayapura, Karnataka",CP00081,,True
3330,2349,Wriddhish Sidhu,32,M,A2,Private Employee,"H.No. 612
Varkey, Vijayapura, Karnataka",,,False
3331,689,Faraj Mohan,40,M,A1,Shopkeeper,"80, Deshpande, Kalaburagi, Karnataka",,,False
3332,1260,Sai Bobal,27,M,A1,Self-Employed,"H.No. 17
Agarwal Nagar, Dharwad, Karnataka",,,False
3333,1260,Caleb Sami,68,M,A2,Mechanic,"718
Bandi Marg, Dharwad, Karnataka",CP00003,,True
3334,2445,Rishi Rao,36,M,A1,Private Employee,"166, Sodhi Road, Haveri, Karnataka",,,False
3335,779,Azad Dhawan,55,M,A1,Vendor,"83/12
Deol Road, Tumakuru, Karnataka",,,False
3336,4719,Jagat Prakash,62,M,A1,Construction Worker,"H.No. 601
Chada, Yadgir, Karnataka",,,False
3337,3156,Advaith Vig,19,M,A1,Delivery Agent,"H.No. 170
Ratta Circle, Hassan, Karnataka",,,False
3338,4518,Charan Peri,39,M,A1,Unemployed,"H.No. 771, Sinha Nagar, Bengaluru Urban, Karnataka",,,False
3339,1389,Ayush Mane,57,M,A1,Vendor,"689, Savant Path, Udupi, Karnataka",,,False
3340,3157,Upkaar Doshi,68,M,A1,Unskilled Worker,"10
Bhavsar Path, Haveri, Karnataka",,,False
3341,3157,Anay Acharya,57,M,A2,Shopkeeper,"70/178, Bala Path, Haveri, Karnataka",,,False
3342,1622,Abeer Pradhan,38,M,A1,Security Guard,"549, Gade Chowk, Chikballapur, Karnataka",,,False
3343,1622,Gagan Bali,29,M,A2,Unskilled Worker,"H.No. 297, Solanki Path, Chikballapur, Karnataka",,,False
3344,1177,Victor Nath,40,M,A1,Private Employee,"65/97, Kumar Road, Gadag, Karnataka",,,False
3345,2764,Bakhshi Mallick,16,M,A1,Student,"H.No. 26, Kuruvilla, Chikballapur, Karnataka",CP00121,,True
3346,1960,Ayaan Manda,67,M,A1,Security Guard,"41, Kakar Path, Yadgir, Karnataka",,,False
3347,1039,Madhav Baral,62,M,A1,Vendor,"H.No. 337
Karpe, Chikballapur, Karnataka",,,False
3348,2272,Siddharth Rana,59,M,A1,Security Guard,"81
Agrawal Marg, Dharwad, Karnataka",,,False
3349,275,Onveer Taneja,45,M,A1,Vendor,"49, Patil Nagar, Dharwad, Karnataka",,,False
3350,4493,Rohan Varty,30,M,A1,Construction Worker,"H.No. 49, Banerjee, Kodagu, Karnataka",,,False
3351,4493,Hitesh Nazareth,32,M,A2,Daily Wage Labourer,"405
Kumer Chowk, Kodagu, Karnataka",,,False
3352,269,Noah Bala,59,M,A1,Auto Driver,"245
Nadig Ganj, Chamarajanagar, Karnataka",,,False
3353,269,Thomas Chopra,27,M,A2,Farmer,"H.No. 108, Bobal Path, Chamarajanagar, Karnataka",,,False
3354,4560,Liam Dugal,14,M,A1,Student,"68
Nagy, Davanagere, Karnataka",CP00009,,True
3355,3172,Fitan Bose,45,M,A1,Security Guard,"H.No. 96, Tella Zila, Bagalkot, Karnataka",,,False
3356,449,Atharv Setty,21,M,A1,Vendor,"48/002, Sahota Street, Tumakuru, Karnataka",,,False
3357,449,Faras Pal,37,M,A2,Private Employee,"20/554
Gade Circle, Tumakuru, Karnataka",,,False
3358,449,Charan Dhaliwal,61,M,A3,Unemployed,"H.No. 74, Zacharia, Tumakuru, Karnataka",,,False
3359,449,Udant Mody,42,M,A4,Shopkeeper,"H.No. 429
Shah Ganj, Tumakuru, Karnataka",,,False
3360,449,Wridesh Krishnan,50,M,A5,Self-Employed,"146
Shanker Zila, Tumakuru, Karnataka",,,False
3361,4101,Zaid Nayar,38,M,A1,Vendor,"H.No. 52, Golla, Chikkamagaluru, Karnataka",,,False
3362,2057,Udant Sangha,67,M,A1,Farmer,"88/77
Memon Path, Bidar, Karnataka",,,False
3363,2017,Nitesh Varghese,27,M,A1,Security Guard,"41
Mall Ganj, Kolar, Karnataka",,,False
3364,2017,Dalbir Deshpande,29,M,A2,Auto Driver,"05, Saran, Kolar, Karnataka",,,False
3365,2447,Utkarsh Natarajan,28,M,A1,Mechanic,"93/463, Bala Circle, Ballari, Karnataka",,,False
3366,218,Isaiah Issac,19,M,A1,Farmer,"484, Srinivas Road, Tumakuru, Karnataka",CP00142,,True
3367,218,Siddharth Palla,57,M,A2,Unskilled Worker,"H.No. 156
Ratti Circle, Tumakuru, Karnataka",,,False
3368,2070,Dominic Khatri,54,M,A1,Farmer,"06, Krishnan Path, Chitradurga, Karnataka",,,False
3369,4405,Nakul Kata,19,M,A1,Daily Wage Labourer,"02, Sengupta Street, Tumakuru, Karnataka",,,False
